"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler"
"E1_02870_STD_F157","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1254","1992-02-02T07:53:44Z","2011-08-08T00:00:00Z","L0","1992-02-02T07:53:27Z","1992-02-02T07:53:44Z","62.6818","-151.7084","62.0887","-152.3431","62.3196","-150.5038","63.0343","-152.9436","63.2707","-151.0446","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02870_STD_L0_F157.zip","196.72","-1","20","459.3173","0"
"E1_02870_STD_F157","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1254","1992-02-02T07:53:44Z","2011-08-08T09:55:18Z","L1","1992-02-02T07:53:27Z","1992-02-02T07:53:44Z","62.6818","-151.7084","62.0887","-152.3431","62.3196","-150.5038","63.0343","-152.9436","63.2707","-151.0446","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02870_STD_F157.zip","56.32","-1","20","459.3173","0"
"E1_02870_STD_F159","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1269","1992-02-02T07:53:57Z","2011-08-08T00:00:00Z","L0","1992-02-02T07:53:41Z","1992-02-02T07:53:57Z","63.4616","-152.1886","62.8669","-152.8348","63.1023","-150.9467","63.8108","-153.4629","64.052","-151.5117","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02870_STD_L0_F159.zip","184.3","-1","20","456.4519","0"
"E1_02870_STD_F159","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1269","1992-02-02T07:53:57Z","2011-08-08T09:55:30Z","L1","1992-02-02T07:53:41Z","1992-02-02T07:53:57Z","63.4616","-152.1886","62.8669","-152.8348","63.1023","-150.9467","63.8108","-153.4629","64.052","-151.5117","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02870_STD_F159.zip","52.36","-1","20","456.4519","0"
"E1_02870_STD_F161","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1284","1992-02-02T07:54:10Z","2011-08-08T00:00:00Z","L0","1992-02-02T07:53:54Z","1992-02-02T07:54:10Z","64.2214","-152.6787","63.6251","-153.3364","63.8651","-151.398","64.5672","-153.9936","64.8134","-151.9888","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02870_STD_L0_F161.zip","182.6","-1","20","453.539","0"
"E1_02870_STD_F161","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1284","1992-02-02T07:54:10Z","2011-08-08T09:49:26Z","L1","1992-02-02T07:53:54Z","1992-02-02T07:54:10Z","64.2214","-152.6787","63.6251","-153.3364","63.8651","-151.398","64.5672","-153.9936","64.8134","-151.9888","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02870_STD_F161.zip","52.18","-1","20","453.539","0"
"E1_02870_STD_F163","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1300","1992-02-02T07:54:24Z","2011-08-08T00:00:00Z","L0","1992-02-02T07:54:07Z","1992-02-02T07:54:24Z","64.9814","-153.1527","64.3841","-153.8176","64.6273","-151.8363","65.3245","-154.5051","65.5743","-152.4542","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02870_STD_L0_F163.zip","187.8","-1","20","449.9013","0"
"E1_02870_STD_F163","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1300","1992-02-02T07:54:24Z","2011-08-08T09:48:10Z","L1","1992-02-02T07:54:07Z","1992-02-02T07:54:24Z","64.9814","-153.1527","64.3841","-153.8176","64.6273","-151.8363","65.3245","-154.5051","65.5743","-152.4542","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02870_STD_F163.zip","52.81","-1","20","449.9013","0"
"E1_02870_STD_F165","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1315","1992-02-02T07:54:37Z","2011-08-08T00:00:00Z","L0","1992-02-02T07:54:21Z","1992-02-02T07:54:37Z","65.7511","-153.6992","65.152","-154.3757","65.4005","-152.338","66.0903","-155.0985","66.3459","-152.9871","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02870_STD_L0_F165.zip","186.12","-1","20","446.7338","0"
"E1_02870_STD_F165","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2870","21","1315","1992-02-02T07:54:37Z","2011-08-08T09:48:24Z","L1","1992-02-02T07:54:21Z","1992-02-02T07:54:37Z","65.7511","-153.6992","65.152","-154.3757","65.4005","-152.338","66.0903","-155.0985","66.3459","-152.9871","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02870_STD_F165.zip","52.85","-1","20","446.7338","0"
"E1_02878_STD_F287","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2878","29","2291","1992-02-02T21:31:51Z","2010-12-25T13:34:04Z","L0","1992-02-02T21:31:35Z","1992-02-02T21:31:51Z","64.9813","-153.4305","65.3247","-152.0754","65.5752","-154.1307","64.383","-152.764","64.6269","-154.7496","NA","DESCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02878_STD_L0_F287.zip","188.92","-1","21","53.4711","0"
"E1_02878_STD_F287","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2878","29","2291","1992-02-02T21:31:51Z","2010-12-25T13:16:43Z","L1","1992-02-02T21:31:35Z","1992-02-02T21:31:51Z","64.9813","-153.4305","65.3247","-152.0754","65.5752","-154.1307","64.383","-152.764","64.6269","-154.7496","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02878_STD_F287.zip","53.93","-1","21","53.4711","0"
"E1_02878_STD_F289","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2878","29","2306","1992-02-02T21:32:05Z","2010-12-25T13:11:18Z","L0","1992-02-02T21:31:48Z","1992-02-02T21:32:05Z","64.2113","-153.9112","64.5574","-152.594","64.8044","-154.6026","63.6139","-153.2519","63.8546","-155.1941","NA","DESCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02878_STD_L0_F289.zip","186.39","-1","21","34.8712","0"
"E1_02878_STD_F289","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2878","29","2306","1992-02-02T21:32:05Z","2010-12-25T13:02:18Z","L1","1992-02-02T21:31:48Z","1992-02-02T21:32:05Z","64.2113","-153.9112","64.5574","-152.594","64.8044","-154.6026","63.6139","-153.2519","63.8546","-155.1941","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02878_STD_F289.zip","53.8","-1","21","34.8712","0"
"E1_02878_STD_F291","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2878","29","2322","1992-02-02T21:32:18Z","2010-12-25T13:40:24Z","L0","1992-02-02T21:32:01Z","1992-02-02T21:32:18Z","63.4515","-154.4011","63.801","-153.1245","64.043","-155.0796","62.8558","-153.7532","63.0919","-155.6452","NA","DESCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02878_STD_L0_F291.zip","186.66","-1","21","16.2467","0"
"E1_02878_STD_F291","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2878","29","2322","1992-02-02T21:32:18Z","2010-12-25T13:24:06Z","L1","1992-02-02T21:32:01Z","1992-02-02T21:32:18Z","63.4515","-154.4011","63.801","-153.1245","64.043","-155.0796","62.8558","-153.7532","63.0919","-155.6452","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02878_STD_F291.zip","53.5","-1","21","16.2467","0"
"E1_02878_STD_F293","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2878","29","2337","1992-02-02T21:32:31Z","2010-12-25T13:43:29Z","L0","1992-02-02T21:32:15Z","1992-02-02T21:32:31Z","62.6817","-154.8751","63.0344","-153.6371","63.2716","-155.5407","62.0875","-154.2386","62.3193","-156.0824","NA","DESCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02878_STD_L0_F293.zip","189.9","-1","21","-2.5591","0"
"E1_02878_STD_F293","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2878","29","2337","1992-02-02T21:32:31Z","2010-12-25T13:29:02Z","L1","1992-02-02T21:32:15Z","1992-02-02T21:32:31Z","62.6817","-154.8751","63.0344","-153.6371","63.2716","-155.5407","62.0875","-154.2386","62.3193","-156.0824","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02878_STD_F293.zip","53.78","-1","21","-2.5591","0"
"E1_02913_STD_F156","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1246","1992-02-05T07:53:37Z","2010-12-02T01:46:00Z","L0","1992-02-05T07:53:21Z","1992-02-05T07:53:37Z","62.3018","-151.4932","61.7091","-152.1244","61.9385","-150.3044","62.6556","-152.7119","62.8903","-150.8337","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02913_STD_L0_F156.zip","195.59","-1","20","597.8356","0"
"E1_02913_STD_F156","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1246","1992-02-05T07:53:37Z","2010-12-02T01:42:52Z","L1","1992-02-05T07:53:21Z","1992-02-05T07:53:37Z","62.3018","-151.4932","61.7091","-152.1244","61.9385","-150.3044","62.6556","-152.7119","62.8903","-150.8337","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02913_STD_F156.zip","56.28","-1","20","597.8356","0"
"E1_02913_STD_F157","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1254","1992-02-05T07:53:44Z","2010-12-02T01:54:46Z","L0","1992-02-05T07:53:28Z","1992-02-05T07:53:44Z","62.6818","-151.7195","62.0883","-152.3559","62.3198","-150.513","63.0339","-152.9566","63.2709","-151.0539","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02913_STD_L0_F157.zip","196.58","-1","20","596.8967","0"
"E1_02913_STD_F157","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1254","1992-02-05T07:53:44Z","2010-12-02T01:53:52Z","L1","1992-02-05T07:53:28Z","1992-02-05T07:53:44Z","62.6818","-151.7195","62.0883","-152.3559","62.3198","-150.513","63.0339","-152.9566","63.2709","-151.0539","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02913_STD_F157.zip","56.37","-1","20","596.8967","0"
"E1_02913_STD_F159","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1269","1992-02-05T07:53:58Z","2010-12-02T01:55:18Z","L0","1992-02-05T07:53:41Z","1992-02-05T07:53:58Z","63.4615","-152.1997","62.8665","-152.8477","63.1025","-150.9559","63.8105","-153.4759","64.0522","-151.5211","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02913_STD_L0_F159.zip","184.23","-1","20","594.7219","0"
"E1_02913_STD_F159","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1269","1992-02-05T07:53:58Z","2010-12-02T01:53:52Z","L1","1992-02-05T07:53:41Z","1992-02-05T07:53:58Z","63.4615","-152.1997","62.8665","-152.8477","63.1025","-150.9559","63.8105","-153.4759","64.0522","-151.5211","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02913_STD_F159.zip","52.68","-1","20","594.7219","0"
"E1_02913_STD_F161","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1284","1992-02-05T07:54:11Z","2010-12-02T01:44:10Z","L0","1992-02-05T07:53:54Z","1992-02-05T07:54:11Z","64.2214","-152.69","63.6247","-153.3494","63.8653","-151.4073","64.5668","-154.0068","64.8137","-151.9982","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02913_STD_L0_F161.zip","182.81","-1","20","592.6124","0"
"E1_02913_STD_F161","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1284","1992-02-05T07:54:11Z","2010-12-02T01:42:52Z","L1","1992-02-05T07:53:54Z","1992-02-05T07:54:11Z","64.2214","-152.69","63.6247","-153.3494","63.8653","-151.4073","64.5668","-154.0068","64.8137","-151.9982","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02913_STD_F161.zip","52.37","-1","20","592.6124","0"
"E1_02913_STD_F163","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1300","1992-02-05T07:54:24Z","2010-12-02T01:47:34Z","L0","1992-02-05T07:54:07Z","1992-02-05T07:54:24Z","64.9813","-153.1639","64.3837","-153.8305","64.6275","-151.8457","65.3241","-154.5182","65.5745","-152.4636","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02913_STD_L0_F163.zip","187.91","-1","20","590.0436","0"
"E1_02913_STD_F163","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1300","1992-02-05T07:54:24Z","2010-12-02T01:42:51Z","L1","1992-02-05T07:54:07Z","1992-02-05T07:54:24Z","64.9813","-153.1639","64.3837","-153.8305","64.6275","-151.8457","65.3241","-154.5182","65.5745","-152.4636","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02913_STD_F163.zip","52.96","-1","20","590.0436","0"
"E1_02913_STD_F165","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1315","1992-02-05T07:54:37Z","2010-12-02T01:42:45Z","L0","1992-02-05T07:54:21Z","1992-02-05T07:54:37Z","65.7511","-153.7105","65.1516","-154.3888","65.4007","-152.3473","66.0899","-155.1117","66.3461","-152.9966","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02913_STD_L0_F165.zip","186.25","-1","20","587.5955","0"
"E1_02913_STD_F165","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2913","21","1315","1992-02-05T07:54:37Z","2010-12-02T01:42:51Z","L1","1992-02-05T07:54:21Z","1992-02-05T07:54:37Z","65.7511","-153.7105","65.1516","-154.3888","65.4007","-152.3473","66.0899","-155.1117","66.3461","-152.9966","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02913_STD_F165.zip","52.99","-1","20","587.5955","0"
"E1_02956_STD_F156","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1246","1992-02-08T07:53:38Z","2010-12-25T12:27:54Z","L0","1992-02-08T07:53:22Z","1992-02-08T07:53:38Z","62.3018","-151.4932","61.7092","-152.1239","61.9385","-150.3044","62.6556","-152.7119","62.8902","-150.8341","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02956_STD_L0_F156.zip","195.38","-1","20","502.0192","0"
"E1_02956_STD_F156","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1246","1992-02-08T07:53:38Z","2010-12-25T12:19:52Z","L1","1992-02-08T07:53:22Z","1992-02-08T07:53:38Z","62.3018","-151.4932","61.7092","-152.1239","61.9385","-150.3044","62.6556","-152.7119","62.8902","-150.8341","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02956_STD_F156.zip","56.18","-1","20","502.0192","0"
"E1_02956_STD_F157","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1254","1992-02-08T07:53:45Z","2010-12-25T12:32:28Z","L0","1992-02-08T07:53:29Z","1992-02-08T07:53:45Z","62.6817","-151.7194","62.0884","-152.3557","62.3198","-150.5133","63.034","-152.9562","63.2708","-151.054","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02956_STD_L0_F157.zip","196.43","-1","20","506.8743","0"
"E1_02956_STD_F157","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1254","1992-02-08T07:53:45Z","2010-12-25T12:27:54Z","L1","1992-02-08T07:53:29Z","1992-02-08T07:53:45Z","62.6817","-151.7194","62.0884","-152.3557","62.3198","-150.5133","63.034","-152.9562","63.2708","-151.054","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02956_STD_F157.zip","56.32","-1","20","506.8743","0"
"E1_02956_STD_F159","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1269","1992-02-08T07:53:59Z","2010-12-25T12:33:02Z","L0","1992-02-08T07:53:42Z","1992-02-08T07:53:59Z","63.4616","-152.1996","62.8666","-152.8475","63.1024","-150.9561","63.8106","-153.4755","64.0522","-151.5211","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02956_STD_L0_F159.zip","183.58","-1","20","511.5742","0"
"E1_02956_STD_F159","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1269","1992-02-08T07:53:59Z","2010-12-25T12:27:19Z","L1","1992-02-08T07:53:42Z","1992-02-08T07:53:59Z","63.4616","-152.1996","62.8666","-152.8475","63.1024","-150.9561","63.8106","-153.4755","64.0522","-151.5211","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02956_STD_F159.zip","52.49","-1","20","511.5742","0"
"E1_02956_STD_F161","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1284","1992-02-08T07:54:12Z","2010-12-25T12:19:43Z","L1","1992-02-08T07:53:55Z","1992-02-08T07:54:12Z","64.2214","-152.6897","63.6247","-153.3489","63.8652","-151.4073","64.5669","-154.0062","64.8136","-151.9981","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02956_STD_F161.zip","52.09","-1","20","515.8523","0"
"E1_02956_STD_F161","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1284","1992-02-08T07:54:12Z","2010-12-25T12:24:48Z","L0","1992-02-08T07:53:55Z","1992-02-08T07:54:12Z","64.2214","-152.6897","63.6247","-153.3489","63.8652","-151.4073","64.5669","-154.0062","64.8136","-151.9981","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02956_STD_L0_F161.zip","181.67","-1","20","515.8523","0"
"E1_02956_STD_F163","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1300","1992-02-08T07:54:25Z","2010-12-25T12:28:33Z","L0","1992-02-08T07:54:09Z","1992-02-08T07:54:25Z","64.9813","-153.1636","64.3838","-153.83","64.6274","-151.8456","65.3243","-154.5175","65.5745","-152.4634","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02956_STD_L0_F163.zip","186.22","-1","20","519.9823","0"
"E1_02956_STD_F163","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1300","1992-02-08T07:54:25Z","2010-12-25T12:19:43Z","L1","1992-02-08T07:54:09Z","1992-02-08T07:54:25Z","64.9813","-153.1636","64.3838","-153.83","64.6274","-151.8456","65.3243","-154.5175","65.5745","-152.4634","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02956_STD_F163.zip","52.52","-1","20","519.9823","0"
"E1_02956_STD_F165","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1315","1992-02-08T07:54:38Z","2010-12-25T12:20:05Z","L1","1992-02-08T07:54:22Z","1992-02-08T07:54:38Z","65.7511","-153.71","65.1518","-154.3877","65.4007","-152.3469","66.0899","-155.1113","66.346","-152.9966","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02956_STD_F165.zip","52.49","-1","20","521.8417","0"
"E1_02956_STD_F165","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2956","21","1315","1992-02-08T07:54:38Z","2010-12-25T12:20:30Z","L0","1992-02-08T07:54:22Z","1992-02-08T07:54:38Z","65.7511","-153.71","65.1518","-154.3877","65.4007","-152.3469","66.0899","-155.1113","66.346","-152.9966","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02956_STD_L0_F165.zip","184.77","-1","20","521.8417","0"
"E1_02964_STD_F287","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2964","29","2291","1992-02-08T21:31:53Z","2011-08-08T15:44:09Z","L1","1992-02-08T21:31:36Z","1992-02-08T21:31:53Z","64.9813","-153.4453","65.3249","-152.0908","65.5752","-154.145","64.3831","-152.7794","64.6268","-154.7638","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02964_STD_F287.zip","53.2","-1","21","533.3864","0"
"E1_02964_STD_F287","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2964","29","2291","1992-02-08T21:31:53Z","2011-08-08T00:00:00Z","L0","1992-02-08T21:31:36Z","1992-02-08T21:31:53Z","64.9813","-153.4453","65.3249","-152.0908","65.5752","-154.145","64.3831","-152.7794","64.6268","-154.7638","NA","DESCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02964_STD_L0_F287.zip","186.4","-1","21","533.3864","0"
"E1_02964_STD_F289","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2964","29","2306","1992-02-08T21:32:06Z","2011-08-08T00:00:00Z","L0","1992-02-08T21:31:50Z","1992-02-08T21:32:06Z","64.2115","-153.9649","64.5588","-152.6542","64.8036","-154.6513","63.6151","-153.3105","63.8538","-155.2415","NA","DESCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02964_STD_L0_F289.zip","184.05","-1","21","505.957","0"
"E1_02964_STD_F289","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2964","29","2306","1992-02-08T21:32:06Z","2011-08-08T15:28:30Z","L1","1992-02-08T21:31:50Z","1992-02-08T21:32:06Z","64.2115","-153.9649","64.5588","-152.6542","64.8036","-154.6513","63.6151","-153.3105","63.8538","-155.2415","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02964_STD_F289.zip","52.9","-1","21","505.957","0"
"E1_02964_STD_F291","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2964","29","2322","1992-02-08T21:32:19Z","2011-08-08T00:00:00Z","L0","1992-02-08T21:32:03Z","1992-02-08T21:32:19Z","63.4516","-154.4158","63.8012","-153.1399","64.0429","-155.0937","62.8559","-153.7686","63.0917","-155.6593","NA","DESCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02964_STD_L0_F291.zip","184.83","-1","21","505.5122","0"
"E1_02964_STD_F291","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2964","29","2322","1992-02-08T21:32:19Z","2011-08-08T15:52:00Z","L1","1992-02-08T21:32:03Z","1992-02-08T21:32:19Z","63.4516","-154.4158","63.8012","-153.1399","64.0429","-155.0937","62.8559","-153.7686","63.0917","-155.6593","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02964_STD_F291.zip","53.03","-1","21","505.5122","0"
"E1_02964_STD_F293","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2964","29","2337","1992-02-08T21:32:33Z","2011-08-08T00:00:00Z","L0","1992-02-08T21:32:16Z","1992-02-08T21:32:33Z","62.6817","-154.8898","63.0347","-153.6524","63.2716","-155.5548","62.0877","-154.2539","62.3191","-156.0964","NA","DESCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02964_STD_L0_F293.zip","188.37","-1","21","491.0386","0"
"E1_02964_STD_F293","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2964","29","2337","1992-02-08T21:32:33Z","2011-08-08T15:56:36Z","L1","1992-02-08T21:32:16Z","1992-02-08T21:32:33Z","62.6817","-154.8898","63.0347","-153.6524","63.2716","-155.5548","62.0877","-154.2539","62.3191","-156.0964","NA","DESCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02964_STD_F293.zip","53.34","-1","21","491.0386","0"
"E1_02999_STD_F155","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2999","21","1238","1992-02-11T07:53:31Z","2011-01-08T06:35:05Z","L0","1992-02-11T07:53:14Z","1992-02-11T07:53:31Z","61.9119","-151.2639","61.32","-151.89","61.5474","-150.092","62.2671","-152.4649","62.4996","-150.6102","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02999_STD_L0_F155.zip","194.64","-1","3","649.0309","0"
"E1_02999_STD_F155","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2999","21","1238","1992-02-11T07:53:31Z","2011-01-08T06:30:39Z","L1","1992-02-11T07:53:14Z","1992-02-11T07:53:31Z","61.9119","-151.2639","61.32","-151.89","61.5474","-150.092","62.2671","-152.4649","62.4996","-150.6102","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02999_STD_F155.zip","56.33","-1","3","649.0309","0"
"E1_02999_STD_F157","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2999","21","1254","1992-02-11T07:53:44Z","2011-01-08T06:36:54Z","L0","1992-02-11T07:53:27Z","1992-02-11T07:53:44Z","62.6817","-151.717","62.0884","-152.3539","62.3199","-150.5103","63.0338","-152.9544","63.2708","-151.0509","NA","ASCENDING","https://datapool.asf.alaska.edu/L0/E1/E1_02999_STD_L0_F157.zip","196.7","-1","20","853.1501","0"
"E1_02999_STD_F157","ERS-1","","STD","ERS-1,ERS-2,JERS-1,SEASAT,SMAP Standard Beam SAR","2999","21","1254","1992-02-11T07:53:44Z","2011-01-08T06:31:02Z","L1","1992-02-11T07:53:27Z","1992-02-11T07:53:44Z","62.6817","-151.717","62.0884","-152.3539","62.3199","-150.5103","63.0338","-152.9544","63.2708","-151.0509","NA","ASCENDING","https://datapool.asf.alaska.edu/L1/E1/E1_02999_STD_F157.zip","56.31","-1","20","853.1501","0"
