"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler"
"S1A_IW_GRDH_1SDV_20181116T152727_20181116T152752_024615_02B41A_DB7D","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","238","2018-11-16T15:27:52.000000","2018-11-16T15:27:27.000000","GRD_HD","2018-11-16T15:27:27.000000","2018-11-16T15:27:52.000000","73.0514","26.5846","72.005043","23.6234","72.569603","30.94035","73.44298599999999","22.010949999999998","74.044151","29.929716","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152727_20181116T152752_024615_02B41A_DB7D.zip","824.2074489593506","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152727_20181116T152752_024615_02B41A_DB7D","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","238","2018-11-16T15:27:52.000000","2018-11-16T15:27:27.000000","METADATA_GRD_HD","2018-11-16T15:27:27.000000","2018-11-16T15:27:52.000000","73.0514","26.5846","72.005043","23.6234","72.569603","30.94035","73.44298599999999","22.010949999999998","74.044151","29.929716","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152727_20181116T152752_024615_02B41A_DB7D.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152701_20181116T152728_024615_02B41A_80CB","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","232","2018-11-16T15:27:28.000000","2018-11-16T15:27:01.000000","SLC","2018-11-16T15:27:01.000000","2018-11-16T15:27:28.000000","71.6005","27.7946","70.511909","25.065022","71.043785","31.819892999999997","72.074623","23.548289999999998","72.63932","30.86458","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T152701_20181116T152728_024615_02B41A_80CB.zip","3671.1265048980713","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152701_20181116T152728_024615_02B41A_80CB","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","232","2018-11-16T15:27:28.000000","2018-11-16T15:27:01.000000","METADATA_SLC","2018-11-16T15:27:01.000000","2018-11-16T15:27:28.000000","71.6005","27.7946","70.511909","25.065022","71.043785","31.819892999999997","72.074623","23.548289999999998","72.63932","30.86458","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T152701_20181116T152728_024615_02B41A_80CB.iso.xml","0.06494522094726562","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152702_20181116T152727_024615_02B41A_30B6","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","233","2018-11-16T15:27:27.000000","2018-11-16T15:27:02.000000","GRD_HD","2018-11-16T15:27:02.000000","2018-11-16T15:27:27.000000","71.5892","27.8223","70.557968","25.03199","71.092018","31.829994","72.004959","23.623489","72.569397","30.938350999999997","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152702_20181116T152727_024615_02B41A_30B6.zip","783.8020925521851","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152702_20181116T152727_024615_02B41A_30B6","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","233","2018-11-16T15:27:27.000000","2018-11-16T15:27:02.000000","METADATA_GRD_HD","2018-11-16T15:27:02.000000","2018-11-16T15:27:27.000000","71.5892","27.8223","70.557968","25.03199","71.092018","31.829994","72.004959","23.623489","72.569397","30.938350999999997","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152702_20181116T152727_024615_02B41A_30B6.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_RAW__0SDV_20181116T152633_20181116T152705_024615_02B41A_DB4C","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","227","2018-11-16T15:27:05.000000","2018-11-16T15:26:33.000000","RAW","2018-11-16T15:26:33.000000","2018-11-16T15:27:05.000000","70.0173","28.8262","70.7043","24.846500000000002","68.8101","26.4325","71.1832","31.52","69.2527","32.539500000000004","NA","ASCENDING","https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20181116T152633_20181116T152705_024615_02B41A_DB4C.zip","1478.9154596328735","NA","NA","NA","0"
"S1A_IW_RAW__0SDV_20181116T152633_20181116T152705_024615_02B41A_DB4C","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","227","2018-11-16T15:27:05.000000","2018-11-16T15:26:33.000000","METADATA_RAW","2018-11-16T15:26:33.000000","2018-11-16T15:27:05.000000","70.0173","28.8262","70.7043","24.846500000000002","68.8101","26.4325","71.1832","31.52","69.2527","32.539500000000004","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20181116T152633_20181116T152705_024615_02B41A_DB4C.iso.xml","0.03966522216796875","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152636_20181116T152703_024615_02B41A_D041","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","227","2018-11-16T15:27:03.000000","2018-11-16T15:26:36.000000","SLC","2018-11-16T15:26:36.000000","2018-11-16T15:27:03.000000","70.1438","28.8822","69.068367","26.300684","69.574501","32.605205999999995","70.638481","24.965324","71.17186","31.756394999999998","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T152636_20181116T152703_024615_02B41A_D041.zip","4130.437508583069","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152636_20181116T152703_024615_02B41A_D041","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","227","2018-11-16T15:27:03.000000","2018-11-16T15:26:36.000000","METADATA_SLC","2018-11-16T15:26:36.000000","2018-11-16T15:27:03.000000","70.1438","28.8822","69.068367","26.300684","69.574501","32.605205999999995","70.638481","24.965324","71.17186","31.756394999999998","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T152636_20181116T152703_024615_02B41A_D041.iso.xml","0.06494712829589844","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152637_20181116T152702_024615_02B41A_FA4E","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","228","2018-11-16T15:27:02.000000","2018-11-16T15:26:37.000000","GRD_HD","2018-11-16T15:26:37.000000","2018-11-16T15:27:02.000000","70.1217","28.9098","69.10305","26.271148999999998","69.611839","32.619324","70.55787699999999","25.032076","71.09182","31.828149999999997","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152637_20181116T152702_024615_02B41A_FA4E.zip","912.6586246490479","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152637_20181116T152702_024615_02B41A_FA4E","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","228","2018-11-16T15:27:02.000000","2018-11-16T15:26:37.000000","METADATA_GRD_HD","2018-11-16T15:26:37.000000","2018-11-16T15:27:02.000000","70.1217","28.9098","69.10305","26.271148999999998","69.611839","32.619324","70.55787699999999","25.032076","71.09182","31.828149999999997","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152637_20181116T152702_024615_02B41A_FA4E.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152610_20181116T152638_024615_02B41A_4912","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","222","2018-11-16T15:26:38.000000","2018-11-16T15:26:10.000000","SLC","2018-11-16T15:26:10.000000","2018-11-16T15:26:38.000000","68.6537","29.8541","67.56057","27.427771","68.04531899999999","33.330135","69.193771","26.197401","69.702072","32.539322","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T152610_20181116T152638_024615_02B41A_4912.zip","4674.53623008728","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152610_20181116T152638_024615_02B41A_4912","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","222","2018-11-16T15:26:38.000000","2018-11-16T15:26:10.000000","METADATA_SLC","2018-11-16T15:26:10.000000","2018-11-16T15:26:38.000000","68.6537","29.8541","67.56057","27.427771","68.04531899999999","33.330135","69.193771","26.197401","69.702072","32.539322","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T152610_20181116T152638_024615_02B41A_4912.iso.xml","0.06494712829589844","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152612_20181116T152637_024615_02B41A_9185","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","223","2018-11-16T15:26:37.000000","2018-11-16T15:26:12.000000","GRD_HD","2018-11-16T15:26:12.000000","2018-11-16T15:26:37.000000","68.6497","29.8746","67.641655","27.374111","68.129372","33.329513999999996","69.102966","26.271217","69.61164099999999","32.617596","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152612_20181116T152637_024615_02B41A_9185.zip","966.1320610046387","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152612_20181116T152637_024615_02B41A_9185","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","223","2018-11-16T15:26:37.000000","2018-11-16T15:26:12.000000","METADATA_GRD_HD","2018-11-16T15:26:12.000000","2018-11-16T15:26:37.000000","68.6497","29.8746","67.641655","27.374111","68.129372","33.329513999999996","69.102966","26.271217","69.61164099999999","32.617596","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152612_20181116T152637_024615_02B41A_9185.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152547_20181116T152612_024615_02B41A_036D","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","218","2018-11-16T15:26:12.000000","2018-11-16T15:25:47.000000","GRD_HD","2018-11-16T15:25:47.000000","2018-11-16T15:26:12.000000","67.1739","30.7392","66.174675","28.362821999999998","66.644852","33.972645","67.64156299999999","27.374174","68.129158","33.327656","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152547_20181116T152612_024615_02B41A_036D.zip","973.9761390686035","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152547_20181116T152612_024615_02B41A_036D","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","218","2018-11-16T15:26:12.000000","2018-11-16T15:25:47.000000","METADATA_GRD_HD","2018-11-16T15:25:47.000000","2018-11-16T15:26:12.000000","67.1739","30.7392","66.174675","28.362821999999998","66.644852","33.972645","67.64156299999999","27.374174","68.129158","33.327656","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152547_20181116T152612_024615_02B41A_036D.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152545_20181116T152612_024615_02B41A_C50E","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","217","2018-11-16T15:26:12.000000","2018-11-16T15:25:45.000000","SLC","2018-11-16T15:25:45.000000","2018-11-16T15:26:12.000000","67.1595","30.7284","66.103546","28.406077999999997","66.570885","33.967133","67.68618","27.338805999999998","68.172569","33.272583","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T152545_20181116T152612_024615_02B41A_C50E.zip","4511.551125526428","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152545_20181116T152612_024615_02B41A_C50E","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","217","2018-11-16T15:26:12.000000","2018-11-16T15:25:45.000000","METADATA_SLC","2018-11-16T15:25:45.000000","2018-11-16T15:26:12.000000","67.1595","30.7284","66.103546","28.406077999999997","66.570885","33.967133","67.68618","27.338805999999998","68.172569","33.272583","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T152545_20181116T152612_024615_02B41A_C50E.iso.xml","0.06494903564453125","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152521_20181116T152548_024615_02B41A_6D84","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","212","2018-11-16T15:25:48.000000","2018-11-16T15:25:21.000000","SLC","2018-11-16T15:25:21.000000","2018-11-16T15:25:48.000000","65.6907","31.5061","64.642303","29.294216","65.095001","34.553078","66.229492","28.324903","66.69825","33.91399","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T152521_20181116T152548_024615_02B41A_6D84.zip","4489.345522880554","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152521_20181116T152548_024615_02B41A_6D84","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","212","2018-11-16T15:25:48.000000","2018-11-16T15:25:21.000000","METADATA_SLC","2018-11-16T15:25:21.000000","2018-11-16T15:25:48.000000","65.6907","31.5061","64.642303","29.294216","65.095001","34.553078","66.229492","28.324903","66.69825","33.91399","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T152521_20181116T152548_024615_02B41A_6D84.iso.xml","0.06494617462158203","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152522_20181116T152547_024615_02B41A_D084","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","213","2018-11-16T15:25:47.000000","2018-11-16T15:25:22.000000","GRD_HD","2018-11-16T15:25:22.000000","2018-11-16T15:25:47.000000","65.6949","31.5216","64.70324699999999","29.259401","65.158699","34.563187","66.174583","28.362871","66.64462999999999","33.970669","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152522_20181116T152547_024615_02B41A_D084.zip","973.0819625854492","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152522_20181116T152547_024615_02B41A_D084","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","213","2018-11-16T15:25:47.000000","2018-11-16T15:25:22.000000","METADATA_GRD_HD","2018-11-16T15:25:22.000000","2018-11-16T15:25:47.000000","65.6949","31.5216","64.70324699999999","29.259401","65.158699","34.563187","66.174583","28.362871","66.64462999999999","33.970669","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152522_20181116T152547_024615_02B41A_D084.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152456_20181116T152523_024615_02B41A_BBBD","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","207","2018-11-16T15:25:23.000000","2018-11-16T15:24:56.000000","SLC","2018-11-16T15:24:56.000000","2018-11-16T15:25:23.000000","64.2194","32.2185","63.177395","30.107363","63.617748","35.096942999999996","64.76857","29.220019999999998","65.222481","34.503864","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T152456_20181116T152523_024615_02B41A_BBBD.zip","4543.170656204224","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152456_20181116T152523_024615_02B41A_BBBD","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","207","2018-11-16T15:25:23.000000","2018-11-16T15:24:56.000000","METADATA_SLC","2018-11-16T15:24:56.000000","2018-11-16T15:25:23.000000","64.2194","32.2185","63.177395","30.107363","63.617748","35.096942999999996","64.76857","29.220019999999998","65.222481","34.503864","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T152456_20181116T152523_024615_02B41A_BBBD.iso.xml","0.06494617462158203","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152457_20181116T152522_024615_02B41A_6EDD","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","208","2018-11-16T15:25:22.000000","2018-11-16T15:24:57.000000","GRD_HD","2018-11-16T15:24:57.000000","2018-11-16T15:25:22.000000","64.2133","32.2385","63.228351999999994","30.081018","63.671386999999996","35.11277","64.703163","29.259455","65.158501","34.561535","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152457_20181116T152522_024615_02B41A_6EDD.zip","982.3925037384033","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152457_20181116T152522_024615_02B41A_6EDD","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","208","2018-11-16T15:25:22.000000","2018-11-16T15:24:57.000000","METADATA_GRD_HD","2018-11-16T15:24:57.000000","2018-11-16T15:25:22.000000","64.2133","32.2385","63.228351999999994","30.081018","63.671386999999996","35.11277","64.703163","29.259455","65.158501","34.561535","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152457_20181116T152522_024615_02B41A_6EDD.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152431_20181116T152458_024615_02B41A_BA12","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","202","2018-11-16T15:24:58.000000","2018-11-16T15:24:31.000000","SLC","2018-11-16T15:24:31.000000","2018-11-16T15:24:58.000000","62.746","32.8754","61.709464999999994","30.856040999999998","62.139464999999994","35.604873999999995","63.303841","30.03804","63.745295999999996","35.050422999999995","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T152431_20181116T152458_024615_02B41A_BA12.zip","4542.8265171051025","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152431_20181116T152458_024615_02B41A_BA12","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","202","2018-11-16T15:24:58.000000","2018-11-16T15:24:31.000000","METADATA_SLC","2018-11-16T15:24:31.000000","2018-11-16T15:24:58.000000","62.746","32.8754","61.709464999999994","30.856040999999998","62.139464999999994","35.604873999999995","63.303841","30.03804","63.745295999999996","35.050422999999995","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T152431_20181116T152458_024615_02B41A_BA12.iso.xml","0.06494808197021484","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152432_20181116T152457_024615_02B41A_0AE4","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","203","2018-11-16T15:24:57.000000","2018-11-16T15:24:32.000000","GRD_HD","2018-11-16T15:24:32.000000","2018-11-16T15:24:57.000000","62.7295","32.8997","61.749939","30.836159","62.18259","35.62439","63.228263999999996","30.081066","63.671172999999996","35.111004","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152432_20181116T152457_024615_02B41A_0AE4.zip","989.2206287384033","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152432_20181116T152457_024615_02B41A_0AE4","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","203","2018-11-16T15:24:57.000000","2018-11-16T15:24:32.000000","METADATA_GRD_HD","2018-11-16T15:24:32.000000","2018-11-16T15:24:57.000000","62.7295","32.8997","61.749939","30.836159","62.18259","35.62439","63.228263999999996","30.081066","63.671172999999996","35.111004","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152432_20181116T152457_024615_02B41A_0AE4.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152405_20181116T152433_024615_02B41A_0CE0","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","197","2018-11-16T15:24:33.000000","2018-11-16T15:24:05.000000","SLC","2018-11-16T15:24:05.000000","2018-11-16T15:24:33.000000","61.2422","33.495","60.181999","31.573442","60.603190999999995","36.099025999999995","61.835808","30.788504","62.266974999999995","35.559231","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20181116T152405_20181116T152433_024615_02B41A_0CE0.zip","4567.284814834595","NA","NA","NA","0"
"S1A_IW_SLC__1SDV_20181116T152405_20181116T152433_024615_02B41A_0CE0","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","197","2018-11-16T15:24:33.000000","2018-11-16T15:24:05.000000","METADATA_SLC","2018-11-16T15:24:05.000000","2018-11-16T15:24:33.000000","61.2422","33.495","60.181999","31.573442","60.603190999999995","36.099025999999995","61.835808","30.788504","62.266974999999995","35.559231","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20181116T152405_20181116T152433_024615_02B41A_0CE0.iso.xml","0.06494808197021484","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152407_20181116T152432_024615_02B41A_46A3","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","198","2018-11-16T15:24:32.000000","2018-11-16T15:24:07.000000","GRD_HD","2018-11-16T15:24:07.000000","2018-11-16T15:24:32.000000","61.2436","33.5126","60.268600000000006","31.535334","60.692569999999996","36.104492","61.749851","30.836197","62.182365","35.622516999999995","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152407_20181116T152432_024615_02B41A_46A3.zip","959.178765296936","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152407_20181116T152432_024615_02B41A_46A3","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","198","2018-11-16T15:24:32.000000","2018-11-16T15:24:07.000000","METADATA_GRD_HD","2018-11-16T15:24:07.000000","2018-11-16T15:24:32.000000","61.2436","33.5126","60.268600000000006","31.535334","60.692569999999996","36.104492","61.749851","30.836197","62.182365","35.622516999999995","NA","ASCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152407_20181116T152432_024615_02B41A_46A3.iso.xml","0.056326866149902344","NA","NA","NA","0"
"S1A_IW_GRDH_1SDV_20181116T152338_20181116T152407_024615_02B41A_87FF","Sentinel-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","24615","43","192","2018-11-16T15:24:07.000000","2018-11-16T15:23:38.000000","GRD_HD","2018-11-16T15:23:38.000000","2018-11-16T15:24:07.000000","59.6364","34.1344","58.546493999999996","32.295798999999995","58.961948","36.637688","60.268513","31.535373999999997","60.69236","36.102889999999995","NA","ASCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20181116T152338_20181116T152407_024615_02B41A_87FF.zip","1100.0672798156738","NA","NA","NA","0"
